METER_NUMBER,METER_NAME,MEASURED_HOUR,MEASURED_DAY,MEASURED_VOLUME,USER_FIELD1,USER_FIELD2
10136295,Bath A GU 1,2019120611,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120612,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120613,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120614,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120615,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120616,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120617,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120618,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120601,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120607,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120602,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120603,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120604,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120605,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120606,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120621,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120608,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120609,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120610,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120619,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120620,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120618,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120622,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120623,'2019-12-06 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120700,'2019-12-07 00:00:00',0,ETX,STATE
10136295,Bath A GU 1,2019120600,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120611,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120612,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120613,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120614,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120615,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120616,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120617,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120619,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120620,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120603,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120621,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120622,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120623,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120601,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120602,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120604,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120605,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120609,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120606,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120607,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120608,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120610,'2019-12-06 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120700,'2019-12-07 00:00:00',0,ETX,STATE
10136296,Bath B GU 1,2019120600,'2019-12-06 00:00:00',0,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120600,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120601,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120602,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120603,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120604,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120605,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120606,'2019-12-06 00:00:00',25.5050279909167,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120607,'2019-12-06 00:00:00',5.68564862012863,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120608,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120609,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120610,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120612,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120613,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120614,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120611,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120615,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120616,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120617,'2019-12-06 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120618,'2019-12-06 00:00:00',26.3971252441406,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120609,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120610,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120611,'2019-12-06 00:00:00',7.61408567428589,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120612,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120613,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120614,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120615,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120616,'2019-12-06 00:00:00',2.13764452934265,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120617,'2019-12-06 00:00:00',5.29860305786133,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120618,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120619,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120620,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120621,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120622,'2019-12-06 00:00:00',7.44998025894165,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120623,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120700,'2019-12-07 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120601,'2019-12-06 00:00:00',7.02771425247192,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120602,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120603,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120604,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120605,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120606,'2019-12-06 00:00:00',7.44892406463623,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120607,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120608,'2019-12-06 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120600,'2019-12-06 00:00:00',0.496707141399384,ETX,STATE
10136429,AMIS 2,2019120601,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120610,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120611,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120612,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120613,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120614,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120615,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120616,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120617,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120618,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120619,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120620,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120621,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120622,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120623,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120602,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120603,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120604,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120608,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120605,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120606,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120607,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120609,'2019-12-06 00:00:00',0,ETX,STATE
10136418,ROSCOE 2,2019120611,'2019-12-06 00:00:00',8.98838901519775,ETX,STATE
10136429,AMIS 2,2019120600,'2019-12-06 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120700,'2019-12-07 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120611,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120614,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120615,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120616,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120617,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120618,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120619,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120620,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120621,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120622,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120623,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120612,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120613,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120602,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120603,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120606,'2019-12-06 00:00:00',0,ETX,STATE
10136423,RESCH 3,2019120604,'2019-12-06 00:00:00',0,ETX,STATE
