METER_NUMBER,METER_NAME,MEASURED_HOUR,MEASURED_DAY,MEASURED_VOLUME,USER_FIELD1,USER_FIELD2
90136699,HORDERN A 4H,2019120300,'2019-12-03 00:00:00',20.5069999694824,ETX,STATE
90136697,JFS TIMBER 1H,2019120300,'2019-12-03 00:00:00',15.8620004653931,ETX,STATE
90136698,JFS TIMBER 2H,2019120300,'2019-12-03 00:00:00',15.1429996490479,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120311,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120315,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120312,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120313,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120314,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120300,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120301,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120302,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120303,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120304,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120305,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120306,'2019-12-03 00:00:00',26.3103672839977,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120307,'2019-12-03 00:00:00',16.0636253356934,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120308,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120309,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120310,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120316,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120317,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120318,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120319,'2019-12-03 00:00:00',26.6862258911133,ETX,STATE
90004,BLANKENSHIP THRU GAS,2019120320,'2019-12-03 00:00:00',26.374885559082,ETX,STATE
90136566,Caldwell 10 TP,2019120300,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120311,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120312,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120313,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120314,'2019-12-03 00:00:00',7.49707126617432,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120315,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120316,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120317,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120318,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120319,'2019-12-03 00:00:00',7.22010374069214,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120320,'2019-12-03 00:00:00',0.360962480306625,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120321,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120322,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120323,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120400,'2019-12-04 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120301,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120302,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120303,'2019-12-03 00:00:00',6.7327446937561,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120304,'2019-12-03 00:00:00',0.79638409614563,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120305,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120306,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120307,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120308,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120309,'2019-12-03 00:00:00',7.52716016769409,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120310,'2019-12-03 00:00:00',0,ETX,STATE
20036517,CARTHAGE GU 12-7 CV,2019120300,'2019-12-03 00:00:00',0,ETX,STATE
90136541,LEWIS B 6 CV,2019120300,'2019-12-03 00:00:00',0,ETX,STATE
90136527,Jones Compressor #1 Fuel,2019120300,'2019-12-03 00:00:00',4.11429977416992,ETX,STATE
10136429,AMIS 2,2019120307,'2019-12-03 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120320,'2019-12-03 00:00:00',0,ETX,STATE
10136429,AMIS 2,2019120321,'2019-12-03 00:00:00',0,ETX,STATE
